transaction_id,transaction_date,customer_id,product_category,product_name,quantity,unit_price,revenue,store_location
TXN00007417,2026-02-08 22:09:25.609528,CUST000374,Food,Sandwich,1,145,145,Terminal 21
TXN00007723,2026-02-08 22:09:25.649523,CUST000505,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00007796,2026-02-08 22:09:25.659045,CUST000684,Smartphone,OPPO Reno8,1,15990,15990,Central Festival Phuket
TXN00007891,2026-02-08 22:09:25.671439,CUST000711,Beverage,Green Tea,1,85,85,Central Chiang Mai
TXN00007952,2026-02-08 22:09:25.679457,CUST000656,Food,Croissant,2,95,190,Terminal 21
TXN00008034,2026-02-08 22:09:25.690338,CUST000524,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00008155,2026-02-08 22:09:25.706287,CUST000953,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00008185,2026-02-08 22:09:25.710208,CUST000376,Food,Sandwich,2,145,290,Central Festival Phuket
TXN00008218,2026-02-08 22:09:25.714719,CUST000808,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00008353,2026-02-08 22:09:25.732504,CUST000519,Accessories,Wireless Charger,1,1290,1290,Siam Paragon
TXN00008475,2026-02-08 22:09:25.748801,CUST000113,Beverage,Green Tea,1,85,85,Central Chiang Mai
TXN00008512,2026-02-08 22:09:25.753761,CUST000906,Coffee,Latte,1,115,115,Central Chiang Mai
TXN00008714,2026-02-08 22:09:25.780083,CUST000111,Coffee,Latte,3,115,345,MBK Center
TXN00008731,2026-02-08 22:09:25.782286,CUST000207,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00008766,2026-02-08 22:09:25.786851,CUST000655,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00008890,2026-02-08 22:09:25.803014,CUST000334,Accessories,Wireless Charger,1,1290,1290,Siam Paragon
TXN00008935,2026-02-08 22:09:25.809222,CUST000896,Accessories,Wireless Charger,1,1290,1290,Siam Paragon
TXN00009340,2026-02-08 22:09:25.863864,CUST000858,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00009400,2026-02-08 22:09:25.871734,CUST000074,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00009465,2026-02-08 22:09:25.880284,CUST000852,Coffee,Americano,1,95,95,MBK Center
TXN00009626,2026-02-08 22:09:25.901743,CUST000504,Coffee,Americano,1,95,95,MBK Center
TXN00009710,2026-02-08 22:09:25.912875,CUST000168,Accessories,Phone Case,1,390,390,Central World
TXN00009819,2026-02-08 22:09:25.927588,CUST000001,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00000187,2026-02-09 22:09:24.603933,CUST000770,Food,Croissant,1,95,95,MBK Center
TXN00000287,2026-02-09 22:09:24.624542,CUST000449,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00000307,2026-02-09 22:09:24.627380,CUST000618,Coffee,Latte,1,115,115,Siam Paragon
TXN00000313,2026-02-09 22:09:24.628195,CUST000176,Accessories,Wireless Charger,3,1290,3870,Siam Paragon
TXN00000572,2026-02-09 22:09:24.664285,CUST000146,Accessories,Screen Protector,2,290,580,Central World
TXN00000720,2026-02-09 22:09:24.688263,CUST000556,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00000892,2026-02-09 22:09:24.721094,CUST000898,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00000894,2026-02-09 22:09:24.721375,CUST000191,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00000987,2026-02-09 22:09:24.734570,CUST000212,Food,Sandwich,2,145,290,Siam Paragon
TXN00001047,2026-02-09 22:09:24.742932,CUST000483,Beverage,Green Tea,1,85,85,Central World
TXN00001098,2026-02-09 22:09:24.749871,CUST000659,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00001111,2026-02-09 22:09:24.751616,CUST000592,Coffee,Americano,1,95,95,Central Festival Phuket
TXN00001119,2026-02-09 22:09:24.752687,CUST000880,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00001537,2026-02-09 22:09:24.808177,CUST000010,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00001578,2026-02-09 22:09:24.814077,CUST000137,Food,Sandwich,1,145,145,Central World
TXN00001657,2026-02-09 22:09:24.824716,CUST000546,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00001789,2026-02-09 22:09:24.842778,CUST000898,Coffee,Americano,1,95,95,MBK Center
TXN00001920,2026-02-09 22:09:24.860232,CUST000448,Beverage,Green Tea,2,85,170,Siam Paragon
TXN00002012,2026-02-09 22:09:24.872475,CUST000833,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00002337,2026-02-09 22:09:24.917813,CUST000525,Accessories,Wireless Charger,1,1290,1290,MBK Center
TXN00002344,2026-02-09 22:09:24.918749,CUST000810,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00002396,2026-02-09 22:09:24.926008,CUST000670,Coffee,Latte,1,115,115,MBK Center
TXN00002406,2026-02-09 22:09:24.927433,CUST000243,Coffee,Americano,2,95,190,MBK Center
TXN00002437,2026-02-09 22:09:24.931944,CUST000143,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00002783,2026-02-09 22:09:24.978368,CUST000875,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00002937,2026-02-09 22:09:24.999061,CUST000731,Beverage,Green Tea,1,85,85,Central Chiang Mai
TXN00003120,2026-02-09 22:09:25.023375,CUST000482,Accessories,Phone Case,1,390,390,MBK Center
TXN00003161,2026-02-09 22:09:25.028801,CUST000918,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00003184,2026-02-09 22:09:25.031825,CUST000589,Accessories,Screen Protector,1,290,290,Central Chiang Mai
TXN00003200,2026-02-09 22:09:25.033925,CUST000911,Beverage,Green Tea,2,85,170,Terminal 21
TXN00003411,2026-02-09 22:09:25.062155,CUST000010,Beverage,Green Tea,1,85,85,MBK Center
TXN00003470,2026-02-09 22:09:25.069888,CUST000226,Accessories,Phone Case,2,390,780,MBK Center
TXN00003545,2026-02-09 22:09:25.079767,CUST000152,Coffee,Latte,1,115,115,Central World
TXN00003562,2026-02-09 22:09:25.081999,CUST000034,Coffee,Americano,1,95,95,Terminal 21
TXN00003622,2026-02-09 22:09:25.089969,CUST000314,Food,Sandwich,3,145,435,Central Chiang Mai
TXN00004011,2026-02-09 22:09:25.141440,CUST000133,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00004230,2026-02-09 22:09:25.170565,CUST000750,Accessories,Screen Protector,1,290,290,Central World
TXN00004446,2026-02-09 22:09:25.199286,CUST000208,Food,Croissant,2,95,190,Central World
TXN00004467,2026-02-09 22:09:25.202404,CUST000055,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00004695,2026-02-09 22:09:25.233728,CUST000293,Accessories,Screen Protector,2,290,580,Central Festival Phuket
TXN00004699,2026-02-09 22:09:25.234277,CUST000776,Coffee,Latte,1,115,115,Central Chiang Mai
TXN00005002,2026-02-09 22:09:25.274664,CUST000567,Food,Sandwich,3,145,435,Central Festival Phuket
TXN00005180,2026-02-09 22:09:25.299140,CUST000049,Accessories,Wireless Charger,3,1290,3870,Central Festival Phuket
TXN00005183,2026-02-09 22:09:25.299547,CUST000076,Accessories,Phone Case,2,390,780,Central World
TXN00005488,2026-02-09 22:09:25.342529,CUST000945,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00005509,2026-02-09 22:09:25.345283,CUST000831,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00005566,2026-02-09 22:09:25.352773,CUST000251,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00005608,2026-02-09 22:09:25.358246,CUST000742,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00005747,2026-02-09 22:09:25.376426,CUST000863,Beverage,Green Tea,1,85,85,Siam Paragon
TXN00005875,2026-02-09 22:09:25.393396,CUST000153,Beverage,Green Tea,1,85,85,Central Festival Phuket
TXN00005888,2026-02-09 22:09:25.395103,CUST000603,Coffee,Americano,1,95,95,Central Festival Phuket
TXN00006109,2026-02-09 22:09:25.427411,CUST000842,Food,Croissant,1,95,95,Central Festival Phuket
TXN00006116,2026-02-09 22:09:25.428315,CUST000451,Food,Sandwich,1,145,145,MBK Center
TXN00006121,2026-02-09 22:09:25.428970,CUST000784,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00006287,2026-02-09 22:09:25.452465,CUST000489,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00006487,2026-02-09 22:09:25.483606,CUST000334,Coffee,Americano,1,95,95,Central Chiang Mai
TXN00006683,2026-02-09 22:09:25.510587,CUST000048,Smartphone,OPPO Reno8,1,15990,15990,MBK Center
TXN00006785,2026-02-09 22:09:25.524502,CUST000645,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00006832,2026-02-09 22:09:25.531007,CUST000257,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00007020,2026-02-09 22:09:25.556357,CUST000316,Food,Croissant,1,95,95,Terminal 21
TXN00007065,2026-02-09 22:09:25.562503,CUST000240,Smartphone,OPPO Reno8,1,15990,15990,MBK Center
TXN00007119,2026-02-09 22:09:25.569710,CUST000435,Accessories,Screen Protector,2,290,580,MBK Center
TXN00007133,2026-02-09 22:09:25.571606,CUST000431,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00007593,2026-02-09 22:09:25.632563,CUST000650,Accessories,Screen Protector,2,290,580,MBK Center
TXN00007611,2026-02-09 22:09:25.634916,CUST000149,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00008068,2026-02-09 22:09:25.694927,CUST000953,Food,Croissant,1,95,95,Central Festival Phuket
TXN00008150,2026-02-09 22:09:25.705634,CUST000054,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00008168,2026-02-09 22:09:25.707980,CUST000739,Smartphone,OPPO Reno8,1,15990,15990,MBK Center
TXN00008181,2026-02-09 22:09:25.709688,CUST000769,Accessories,Phone Case,2,390,780,Terminal 21
TXN00008222,2026-02-09 22:09:25.715267,CUST000834,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00008325,2026-02-09 22:09:25.728800,CUST000624,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00008472,2026-02-09 22:09:25.748410,CUST000952,Beverage,Green Tea,2,85,170,Central Chiang Mai
TXN00008556,2026-02-09 22:09:25.759511,CUST000754,Accessories,Phone Case,3,390,1170,Central Festival Phuket
TXN00008608,2026-02-09 22:09:25.766286,CUST000223,Coffee,Cappuccino,1,110,110,Siam Paragon
TXN00008712,2026-02-09 22:09:25.779826,CUST000490,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00008921,2026-02-09 22:09:25.807337,CUST000505,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00009035,2026-02-09 22:09:25.822545,CUST000348,Coffee,Americano,1,95,95,Siam Paragon
TXN00009112,2026-02-09 22:09:25.832716,CUST000659,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00009131,2026-02-09 22:09:25.835328,CUST000695,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00009157,2026-02-09 22:09:25.838857,CUST000852,Accessories,Wireless Charger,1,1290,1290,MBK Center
TXN00009172,2026-02-09 22:09:25.840867,CUST000344,Accessories,Phone Case,1,390,390,Terminal 21
TXN00009210,2026-02-09 22:09:25.846373,CUST000502,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00009225,2026-02-09 22:09:25.848498,CUST000859,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00009260,2026-02-09 22:09:25.853288,CUST000701,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00009351,2026-02-09 22:09:25.865320,CUST000248,Food,Croissant,3,95,285,Central World
TXN00009788,2026-02-09 22:09:25.923345,CUST000666,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00009824,2026-02-09 22:09:25.928270,CUST000506,Coffee,Americano,1,95,95,Central Chiang Mai
TXN00009845,2026-02-09 22:09:25.931127,CUST000087,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00009957,2026-02-09 22:09:25.946565,CUST000311,Coffee,Latte,2,115,230,Central Chiang Mai
TXN00009994,2026-02-09 22:09:25.951432,CUST000657,Beverage,Green Tea,1,85,85,MBK Center
TXN00000001,2026-02-10 22:09:24.574687,CUST000063,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00000028,2026-02-10 22:09:24.579786,CUST000833,Accessories,Wireless Charger,1,1290,1290,Siam Paragon
TXN00000044,2026-02-10 22:09:24.582102,CUST000828,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00000182,2026-02-10 22:09:24.603230,CUST000770,Coffee,Latte,1,115,115,Terminal 21
TXN00000350,2026-02-10 22:09:24.633983,CUST000563,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00000381,2026-02-10 22:09:24.638165,CUST000902,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00000485,2026-02-10 22:09:24.652496,CUST000003,Coffee,Americano,1,95,95,MBK Center
TXN00001140,2026-02-10 22:09:24.755484,CUST000451,Beverage,Green Tea,2,85,170,MBK Center
TXN00001663,2026-02-10 22:09:24.825551,CUST000935,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00001683,2026-02-10 22:09:24.828272,CUST000744,Accessories,Phone Case,3,390,1170,Siam Paragon
TXN00001686,2026-02-10 22:09:24.828677,CUST000213,Beverage,Green Tea,1,85,85,Siam Paragon
TXN00001720,2026-02-10 22:09:24.833268,CUST000758,Food,Sandwich,1,145,145,Siam Paragon
TXN00001938,2026-02-10 22:09:24.862581,CUST000439,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00002026,2026-02-10 22:09:24.874319,CUST000411,Beverage,Green Tea,1,85,85,Central Festival Phuket
TXN00002029,2026-02-10 22:09:24.874711,CUST000593,Coffee,Cappuccino,1,110,110,Siam Paragon
TXN00002030,2026-02-10 22:09:24.874839,CUST000163,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00002206,2026-02-10 22:09:24.900155,CUST000954,Coffee,Latte,1,115,115,MBK Center
TXN00002236,2026-02-10 22:09:24.904267,CUST000624,Accessories,Screen Protector,1,290,290,MBK Center
TXN00002265,2026-02-10 22:09:24.908285,CUST000970,Food,Sandwich,1,145,145,Siam Paragon
TXN00002515,2026-02-10 22:09:24.942612,CUST000529,Food,Croissant,2,95,190,Central Chiang Mai
TXN00002518,2026-02-10 22:09:24.943024,CUST000559,Beverage,Green Tea,3,85,255,MBK Center
TXN00002628,2026-02-10 22:09:24.957634,CUST000229,Accessories,Wireless Charger,1,1290,1290,MBK Center
TXN00002672,2026-02-10 22:09:24.963432,CUST000523,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00002696,2026-02-10 22:09:24.966635,CUST000815,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00002748,2026-02-10 22:09:24.973584,CUST000713,Coffee,Americano,1,95,95,Terminal 21
TXN00002992,2026-02-10 22:09:25.006341,CUST000595,Coffee,Cappuccino,1,110,110,Central World
TXN00002998,2026-02-10 22:09:25.007132,CUST000139,Beverage,Green Tea,1,85,85,Central World
TXN00003012,2026-02-10 22:09:25.008986,CUST000127,Food,Croissant,1,95,95,Siam Paragon
TXN00003028,2026-02-10 22:09:25.011093,CUST000700,Accessories,Wireless Charger,3,1290,3870,MBK Center
TXN00003044,2026-02-10 22:09:25.013189,CUST000967,Beverage,Green Tea,1,85,85,Central Chiang Mai
TXN00003093,2026-02-10 22:09:25.019785,CUST000349,Accessories,Phone Case,1,390,390,Central World
TXN00003130,2026-02-10 22:09:25.024725,CUST000480,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00003400,2026-02-10 22:09:25.060711,CUST000695,Coffee,Cappuccino,1,110,110,Central World
TXN00003579,2026-02-10 22:09:25.084239,CUST000235,Accessories,Phone Case,1,390,390,Central World
TXN00003650,2026-02-10 22:09:25.093930,CUST000721,Coffee,Americano,2,95,190,Central Chiang Mai
TXN00003822,2026-02-10 22:09:25.116390,CUST000910,Coffee,Americano,1,95,95,MBK Center
TXN00003843,2026-02-10 22:09:25.119141,CUST000197,Accessories,Wireless Charger,1,1290,1290,Central World
TXN00003918,2026-02-10 22:09:25.129212,CUST000203,Smartphone,OPPO Reno8,1,15990,15990,Central Festival Phuket
TXN00003947,2026-02-10 22:09:25.133026,CUST000794,Coffee,Americano,1,95,95,Terminal 21
TXN00003979,2026-02-10 22:09:25.137242,CUST000443,Coffee,Americano,1,95,95,Siam Paragon
TXN00004091,2026-02-10 22:09:25.151966,CUST000183,Food,Sandwich,1,145,145,Siam Paragon
TXN00004114,2026-02-10 22:09:25.154962,CUST000814,Coffee,Cappuccino,1,110,110,MBK Center
TXN00004128,2026-02-10 22:09:25.156786,CUST000358,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00004466,2026-02-10 22:09:25.202262,CUST000915,Accessories,Phone Case,1,390,390,Central Chiang Mai
TXN00004565,2026-02-10 22:09:25.216083,CUST000422,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00004591,2026-02-10 22:09:25.219677,CUST000858,Beverage,Green Tea,1,85,85,Siam Paragon
TXN00004622,2026-02-10 22:09:25.223969,CUST000389,Coffee,Americano,1,95,95,Central World
TXN00005090,2026-02-10 22:09:25.286426,CUST000094,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00005134,2026-02-10 22:09:25.292623,CUST000695,Food,Sandwich,1,145,145,Central Chiang Mai
TXN00005209,2026-02-10 22:09:25.303110,CUST000449,Food,Croissant,1,95,95,Terminal 21
TXN00005232,2026-02-10 22:09:25.306813,CUST000300,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00005305,2026-02-10 22:09:25.316864,CUST000995,Coffee,Americano,2,95,190,Central Festival Phuket
TXN00005310,2026-02-10 22:09:25.317534,CUST000891,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00005342,2026-02-10 22:09:25.321880,CUST000872,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00005386,2026-02-10 22:09:25.328466,CUST000258,Accessories,Screen Protector,1,290,290,Central World
TXN00005533,2026-02-10 22:09:25.348423,CUST000184,Accessories,Screen Protector,1,290,290,Central World
TXN00005668,2026-02-10 22:09:25.366023,CUST000027,Food,Sandwich,3,145,435,Central Chiang Mai
TXN00005811,2026-02-10 22:09:25.384938,CUST000500,Coffee,Americano,1,95,95,MBK Center
TXN00005924,2026-02-10 22:09:25.399993,CUST000125,Accessories,Phone Case,2,390,780,Central Chiang Mai
TXN00006107,2026-02-10 22:09:25.427146,CUST000844,Coffee,Latte,1,115,115,MBK Center
TXN00006149,2026-02-10 22:09:25.433445,CUST000289,Coffee,Latte,2,115,230,Central Chiang Mai
TXN00006183,2026-02-10 22:09:25.437928,CUST000539,Accessories,Phone Case,1,390,390,MBK Center
TXN00006268,2026-02-10 22:09:25.449856,CUST000478,Beverage,Green Tea,1,85,85,Central World
TXN00006357,2026-02-10 22:09:25.461854,CUST000238,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00006440,2026-02-10 22:09:25.474657,CUST000279,Accessories,Screen Protector,1,290,290,Central Chiang Mai
TXN00006674,2026-02-10 22:09:25.509415,CUST000197,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00006860,2026-02-10 22:09:25.534735,CUST000788,Coffee,Americano,1,95,95,Siam Paragon
TXN00006977,2026-02-10 22:09:25.550560,CUST000132,Coffee,Americano,3,95,285,Central Chiang Mai
TXN00007115,2026-02-10 22:09:25.569185,CUST000531,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00007131,2026-02-10 22:09:25.571329,CUST000601,Beverage,Green Tea,1,85,85,MBK Center
TXN00007280,2026-02-10 22:09:25.590902,CUST000261,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00007406,2026-02-10 22:09:25.608100,CUST000411,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00007444,2026-02-10 22:09:25.613045,CUST000667,Smartphone,OPPO Reno8,1,15990,15990,MBK Center
TXN00007514,2026-02-10 22:09:25.622252,CUST000806,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00007573,2026-02-10 22:09:25.629943,CUST000020,Accessories,Screen Protector,1,290,290,Central Chiang Mai
TXN00007607,2026-02-10 22:09:25.634392,CUST000137,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00007808,2026-02-10 22:09:25.660599,CUST000604,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00007814,2026-02-10 22:09:25.661405,CUST000888,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00007824,2026-02-10 22:09:25.662712,CUST000340,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00007834,2026-02-10 22:09:25.664019,CUST000951,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00008116,2026-02-10 22:09:25.701208,CUST000339,Beverage,Green Tea,1,85,85,Central Festival Phuket
TXN00008213,2026-02-10 22:09:25.713981,CUST000587,Accessories,Phone Case,2,390,780,MBK Center
TXN00008279,2026-02-10 22:09:25.722743,CUST000850,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00008349,2026-02-10 22:09:25.731975,CUST000269,Beverage,Green Tea,1,85,85,MBK Center
TXN00008465,2026-02-10 22:09:25.747450,CUST000564,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00008619,2026-02-10 22:09:25.767744,CUST000469,Accessories,Phone Case,1,390,390,MBK Center
TXN00008719,2026-02-10 22:09:25.780736,CUST000527,Accessories,Phone Case,1,390,390,Central Chiang Mai
TXN00008855,2026-02-10 22:09:25.798467,CUST000468,Beverage,Green Tea,2,85,170,Central Festival Phuket
TXN00009000,2026-02-10 22:09:25.817921,CUST000964,Food,Sandwich,1,145,145,MBK Center
TXN00009171,2026-02-10 22:09:25.840727,CUST000447,Coffee,Cappuccino,1,110,110,Central World
TXN00009237,2026-02-10 22:09:25.850144,CUST000452,Coffee,Americano,1,95,95,Central World
TXN00009262,2026-02-10 22:09:25.853553,CUST000784,Accessories,Phone Case,1,390,390,Central World
TXN00009401,2026-02-10 22:09:25.871863,CUST000766,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00009726,2026-02-10 22:09:25.915119,CUST000283,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00000039,2026-02-11 22:09:24.581399,CUST000741,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00000103,2026-02-11 22:09:24.591542,CUST000118,Food,Sandwich,1,145,145,Siam Paragon
TXN00000251,2026-02-11 22:09:24.619240,CUST000604,Food,Croissant,1,95,95,MBK Center
